"name" "continent"	"date"	"isUpdated"	"confirmAdd"	"confirmAddCut"	"confirm"	"suspect"	"dead"	"heal"	"nowConfirm"	"confirmCompare"	"nowConfirmCompare"	"healCompare"	"deadCompare"
"以色列"	"亚洲"	"12.21"	"False"	"3202"	"0"	"376857"	"0"	"3109"	"348590"	"25158"	"3202"	"803"	"2372"	"27"
"葡萄牙"	"欧洲"	"12.21"	"False"	"3334"	"0"	"374121"	"0"	"6134"	"297233"	"70754"	"3334"	"3334"	"0"	"0"
"瑞典"	"欧洲"	"12.21"	"False"	"0"	"0"	"367120"	"0"	"7993"	"4917"	"354210"	"0"	"0"	"0"	"0"
"沙特阿拉伯"	"亚洲"	"12.21"	"False"	"168"	"0"	"361178"	"0"	"6131"	"352089"	"2958"	"168"	"-52"	"211"	"9"
"奥地利"	"欧洲"	"12.21"	"False"	"1519"	"0"	"340373"	"0"	"5435"	"305658"	"29280"	"1519"	"-1010"	"2445"	"84"
"匈牙利"	"欧洲"	"12.21"	"False"	"2141"	"0"	"305130"	"0"	"8282"	"102962"	"193886"	"2141"	"-3561"	"5519"	"183"
"塞尔维亚"	"欧洲"	"12.21"	"False"	"0"	"0"	"300062"	"0"	"2686"	"15913"	"281463"	"0"	"0"	"0"	"0"
"约旦"	"亚洲"	"12.21"	"False"	"2152"	"0"	"274949"	"0"	"3568"	"243106"	"28275"	"2152"	"-1851"	"3980"	"23"
"尼泊尔"	"亚洲"	"12.21"	"False"	"742"	"0"	"254514"	"0"	"1795"	"244743"	"7976"	"742"	"-344"	"1079"	"7"
"巴拿马"	"北美洲"	"12.21"	"False"	"2755"	"0"	"212339"	"0"	"3566"	"173508"	"35265"	"2755"	"953"	"1763"	"39"
"格鲁吉亚"	"亚洲"	"12.21"	"False"	"824"	"0"	"209462"	"0"	"2140"	"184668"	"22654"	"824"	"-3449"	"4227"	"46"
"厄瓜多尔"	"南美洲"	"12.21"	"False"	"337"	"0"	"206257"	"0"	"13948"	"177951"	"14358"	"337"	"337"	"0"	"0"
"阿塞拜疆"	"亚洲"	"12.21"	"False"	"0"	"0"	"202088"	"0"	"2210"	"139779"	"60099"	"0"	"0"	"0"	"0"
"日本本土"	"亚洲"	"12.21"	"False"	"1801"	"0"	"201040"	"0"	"2830"	"167357"	"30853"	"1801"	"-431"	"2180"	"52"
"克罗地亚"	"欧洲"	"12.21"	"False"	"766"	"0"	"195728"	"0"	"3257"	"176366"	"16105"	"766"	"-2522"	"3208"	"80"
"阿联酋"	"亚洲"	"12.21"	"False"	"1077"	"0"	"194652"	"0"	"639"	"169840"	"24173"	"1077"	"230"	"845"	"2"
"哈萨克斯坦"	"亚洲"	"12.21"	"False"	"681"	"0"	"191650"	"0"	"2622"	"163834"	"25194"	"681"	"-195"	"875"	"1"
"保加利亚"	"欧洲"	"12.21"	"False"	"166"	"0"	"191195"	"0"	"6609"	"99758"	"84828"	"166"	"-1624"	"1732"	"58"
"白俄罗斯"	"欧洲"	"12.21"	"False"	"1893"	"0"	"175416"	"0"	"1333"	"152930"	"21153"	"1893"	"589"	"1295"	"9"
"多米尼加"	"北美洲"	"12.21"	"False"	"1322"	"0"	"160386"	"0"	"2384"	"124276"	"33726"	"1322"	"1322"	"0"	"0"
"黎巴嫩"	"亚洲"	"12.21"	"False"	"1534"	"0"	"158104"	"0"	"1281"	"112333"	"44490"	"1534"	"-275"	"1798"	"11"
"哥斯达黎加"	"北美洲"	"12.21"	"False"	"0"	"0"	"157472"	"0"	"1996"	"125488"	"29988"	"0"	"0"	"0"	"0"
"亚美尼亚"	"亚洲"	"12.21"	"False"	"240"	"0"	"154065"	"0"	"2656"	"133176"	"18233"	"240"	"-430"	"644"	"26"
"斯洛伐克"	"欧洲"	"12.21"	"False"	"1219"	"0"	"152555"	"0"	"1618"	"109807"	"41130"	"1219"	"-823"	"1979"	"63"
"玻利维亚"	"南美洲"	"12.21"	"False"	"253"	"0"	"150023"	"0"	"9036"	"127969"	"13018"	"253"	"98"	"154"	"1"
"科威特"	"亚洲"	"12.21"	"False"	"0"	"0"	"147979"	"0"	"921"	"143926"	"3132"	"0"	"0"	"0"	"0"
"卡塔尔"	"亚洲"	"12.21"	"False"	"0"	"0"	"142001"	"0"	"243"	"139724"	"2034"	"0"	"0"	"0"	"0"
"摩尔多瓦"	"欧洲"	"12.21"	"False"	"629"	"0"	"135207"	"0"	"2752"	"118635"	"13820"	"629"	"-1029"	"1633"	"25"
"丹麦"	"欧洲"	"12.21"	"False"	"1"	"0"	"135000"	"0"	"1053"	"93751"	"40196"	"1"	"-1968"	"1951"	"18"
"危地马拉"	"北美洲"	"12.21"	"False"	"170"	"0"	"132765"	"0"	"4656"	"120994"	"7115"	"170"	"170"	"0"	"0"
"希腊"	"欧洲"	"12.21"	"False"	"587"	"0"	"131072"	"0"	"4172"	"23074"	"103826"	"587"	"517"	"0"	"70"
"阿曼"	"亚洲"	"12.21"	"False"	"264"	"0"	"127931"	"0"	"1489"	"119745"	"6697"	"264"	"92"	"171"	"1"
"埃及"	"非洲"	"12.21"	"False"	"664"	"0"	"125555"	"0"	"7098"	"106817"	"11640"	"664"	"299"	"336"	"29"
"巴勒斯坦"	"亚洲"	"12.21"	"False"	"1302"	"0"	"123945"	"0"	"1169"	"99547"	"23229"	"1302"	"-294"	"1568"	"28"
"突尼斯"	"非洲"	"12.21"	"False"	"1536"	"0"	"120687"	"0"	"4158"	"87884"	"28645"	"1536"	"1504"	"0"	"32"
"埃塞俄比亚"	"非洲"	"12.21"	"False"	"457"	"0"	"119951"	"0"	"1853"	"102980"	"15118"	"457"	"-377"	"827"	"7"
"洪都拉斯"	"北美洲"	"12.21"	"False"	"810"	"0"	"117022"	"0"	"3027"	"54267"	"59728"	"810"	"541"	"265"	"4"
"缅甸"	"亚洲"	"12.21"	"False"	"0"	"0"	"116134"	"0"	"2443"	"95387"	"18304"	"0"	"0"	"0"	"0"
"立陶宛"	"欧洲"	"12.21"	"False"	"2128"	"0"	"114487"	"0"	"1039"	"50863"	"62585"	"2128"	"1966"	"142"	"20"
"委内瑞拉"	"南美洲"	"12.21"	"False"	"294"	"0"	"110075"	"0"	"988"	"104462"	"4625"	"294"	"36"	"254"	"4"
"斯洛文尼亚"	"欧洲"	"12.21"	"False"	"395"	"0"	"106294"	"0"	"2379"	"83977"	"19938"	"395"	"-72"	"441"	"26"
"波黑"	"欧洲"	"12.21"	"False"	"482"	"0"	"106006"	"0"	"3653"	"70894"	"31459"	"482"	"180"	"274"	"28"
"巴拉圭"	"南美洲"	"12.21"	"False"	"632"	"0"	"99789"	"0"	"2088"	"71807"	"25894"	"632"	"-248"	"864"	"16"
"马来西亚"	"亚洲"	"12.21"	"False"	"2018"	"0"	"95327"	"0"	"438"	"78393"	"16496"	"2018"	"933"	"1084"	"1"
"阿尔及利亚"	"非洲"	"12.21"	"False"	"422"	"0"	"95203"	"0"	"2666"	"63260"	"29277"	"422"	"24"	"391"	"7"
"利比亚"	"非洲"	"12.21"	"False"	"640"	"0"	"95200"	"0"	"1369"	"65532"	"28299"	"640"	"-98"	"722"	"16"
"肯尼亚"	"非洲"	"12.21"	"False"	"349"	"0"	"94500"	"0"	"1639"	"75735"	"17126"	"349"	"167"	"176"	"6"
"巴林"	"亚洲"	"12.21"	"False"	"220"	"0"	"90282"	"0"	"349"	"88331"	"1602"	"220"	"67"	"153"	"0"
"爱尔兰"	"欧洲"	"12.21"	"False"	"766"	"0"	"79542"	"0"	"2158"	"23364"	"54020"	"766"	"762"	"0"	"4"
"吉尔吉斯斯坦"	"亚洲"	"12.21"	"False"	"343"	"0"	"79254"	"0"	"1331"	"73005"	"4918"	"343"	"-206"	"546"	"3"
"尼日利亚"	"非洲"	"12.21"	"False"	"501"	"0"	"78434"	"0"	"1221"	"68303"	"8910"	"501"	"-21"	"519"	"3"
"北马其顿"	"欧洲"	"12.21"	"False"	"356"	"0"	"78305"	"0"	"2292"	"54034"	"21979"	"356"	"-351"	"689"	"18"
"乌兹别克斯坦"	"亚洲"	"12.21"	"False"	"115"	"0"	"76048"	"0"	"612"	"73339"	"2097"	"115"	"18"	"97"	"0"
"新加坡"	"亚洲"	"12.21"	"False"	"10"	"0"	"58432"	"0"	"29"	"58279"	"124"	"10"	"10"	"0"	"0"
"加纳"	"非洲"	"12.21"	"False"	"301"	"0"	"53954"	"0"	"333"	"52675"	"946"	"301"	"-45"	"344"	"2"
"阿尔巴尼亚"	"欧洲"	"12.21"	"False"	"461"	"0"	"53003"	"0"	"1088"	"28121"	"23794"	"461"	"157"	"290"	"14"
"韩国"	"亚洲"	"12.21"	"False"	"926"	"0"	"50591"	"0"	"698"	"35155"	"14738"	"926"	"469"	"433"	"24"
"阿富汗"	"亚洲"	"12.21"	"False"	"196"	"0"	"50013"	"0"	"2082"	"39508"	"8423"	"196"	"-321"	"502"	"15"
"黑山"	"欧洲"	"12.21"	"False"	"246"	"0"	"43955"	"0"	"626"	"34082"	"9247"	"246"	"-50"	"294"	"2"
"挪威"	"欧洲"	"12.21"	"False"	"323"	"0"	"43905"	"0"	"404"	"17998"	"25503"	"323"	"323"	"0"	"0"
"萨尔瓦多"	"北美洲"	"12.21"	"False"	"295"	"0"	"43772"	"0"	"1257"	"39362"	"3153"	"295"	"60"	"220"	"15"
"卢森堡"	"欧洲"	"12.21"	"False"	"0"	"0"	"43728"	"0"	"434"	"35237"	"8057"	"0"	"0"	"0"	"0"
"斯里兰卡"	"亚洲"	"12.21"	"False"	"594"	"0"	"37261"	"0"	"176"	"28267"	"8818"	"594"	"-126"	"715"	"5"
"芬兰"	"欧洲"	"12.21"	"False"	"252"	"0"	"33414"	"0"	"506"	"22500"	"10408"	"252"	"235"	"0"	"17"
"拉脱维亚"	"欧洲"	"12.21"	"False"	"395"	"0"	"31335"	"0"	"443"	"21248"	"9644"	"395"	"194"	"197"	"4"
"乌干达"	"非洲"	"12.21"	"False"	"0"	"0"	"31187"	"0"	"231"	"10469"	"20487"	"0"	"0"	"0"	"0"
"澳大利亚"	"大洋洲"	"12.21"	"False"	"26"	"0"	"28198"	"0"	"908"	"25712"	"1578"	"26"	"22"	"4"	"0"
"喀麦隆"	"非洲"	"12.21"	"False"	"125"	"0"	"25849"	"0"	"448"	"23851"	"1550"	"125"	"122"	"0"	"3"
"苏丹"	"非洲"	"12.21"	"False"	"202"	"0"	"22823"	"0"	"1434"	"13171"	"8218"	"202"	"46"	"147"	"9"
"爱沙尼亚"	"欧洲"	"12.21"	"False"	"289"	"0"	"22083"	"0"	"181"	"13677"	"8225"	"289"	"195"	"87"	"7"
"科特迪瓦"	"非洲"	"12.21"	"False"	"28"	"0"	"21918"	"0"	"133"	"21478"	"307"	"28"	"1"	"27"	"0"
"赞比亚"	"非洲"	"12.21"	"False"	"52"	"0"	"18768"	"0"	"375"	"17818"	"575"	"52"	"-6"	"56"	"2"
"纳米比亚"	"非洲"	"12.21"	"False"	"0"	"0"	"18714"	"0"	"177"	"15967"	"2570"	"0"	"0"	"0"	"0"
"塞内加尔"	"非洲"	"12.21"	"False"	"121"	"0"	"17879"	"0"	"371"	"16562"	"946"	"121"	"75"	"40"	"6"
"塞浦路斯"	"亚洲"	"12.21"	"False"	"212"	"0"	"17688"	"0"	"91"	"2057"	"15540"	"212"	"210"	"0"	"2"
"马达加斯加"	"非洲"	"12.21"	"False"	"46"	"0"	"17633"	"0"	"260"	"17147"	"226"	"46"	"-110"	"155"	"1"
"莫桑比克"	"非洲"	"12.21"	"False"	"91"	"0"	"17568"	"0"	"148"	"15454"	"1966"	"91"	"87"	"3"	"1"
"安哥拉"	"非洲"	"12.21"	"False"	"18"	"0"	"16644"	"0"	"387"	"9592"	"6665"	"18"	"-57"	"74"	"1"
"刚果（金）"	"非洲"	"12.21"	"False"	"98"	"0"	"15495"	"0"	"370"	"13447"	"1678"	"98"	"-40"	"137"	"1"
"几内亚"	"非洲"	"12.21"	"False"	"18"	"0"	"13550"	"0"	"80"	"12985"	"485"	"18"	"-62"	"80"	"0"
"马尔代夫"	"亚洲"	"12.21"	"False"	"19"	"0"	"13493"	"0"	"48"	"12895"	"550"	"19"	"2"	"17"	"0"
"乌拉圭"	"南美洲"	"12.21"	"False"	"491"	"0"	"13048"	"0"	"119"	"8327"	"4602"	"491"	"161"	"325"	"5"
"博茨瓦纳"	"非洲"	"12.21"	"False"	"0"	"0"	"13014"	"0"	"38"	"10535"	"2441"	"0"	"0"	"0"	"0"
"塔吉克斯坦"	"亚洲"	"12.21"	"False"	"0"	"0"	"12960"	"0"	"89"	"12413"	"458"	"0"	"0"	"0"	"0"
"毛里塔尼亚"	"非洲"	"12.21"	"False"	"140"	"0"	"12418"	"0"	"281"	"8909"	"3228"	"140"	"-232"	"364"	"8"
"津巴布韦"	"非洲"	"12.21"	"False"	"174"	"0"	"12325"	"0"	"320"	"10024"	"1981"	"174"	"132"	"40"	"2"
"牙买加"	"北美洲"	"12.21"	"False"	"89"	"0"	"12224"	"0"	"286"	"8966"	"2972"	"89"	"89"	"0"	"0"
"马耳他"	"欧洲"	"12.21"	"False"	"88"	"0"	"11802"	"0"	"194"	"10115"	"1493"	"88"	"-53"	"137"	"4"
"佛得角"	"非洲"	"12.21"	"False"	"12"	"0"	"11579"	"0"	"111"	"11248"	"220"	"12"	"-21"	"33"	"0"
"叙利亚"	"亚洲"	"12.21"	"False"	"145"	"0"	"10195"	"0"	"610"	"4786"	"4799"	"145"	"87"	"49"	"9"
"古巴"	"北美洲"	"12.21"	"False"	"103"	"0"	"10127"	"0"	"137"	"9040"	"950"	"103"	"39"	"64"	"0"
"伯利兹"	"北美洲"	"12.21"	"False"	"0"	"0"	"9791"	"0"	"213"	"4779"	"4799"	"0"	"0"	"0"	"0"
"海地"	"北美洲"	"12.21"	"False"	"0"	"0"	"9674"	"0"	"234"	"8336"	"1104"	"0"	"0"	"0"	"0"
"加蓬"	"非洲"	"12.21"	"False"	"0"	"0"	"9400"	"0"	"64"	"9254"	"82"	"0"	"0"	"0"	"0"
"巴哈马"	"北美洲"	"12.21"	"False"	"19"	"0"	"7765"	"0"	"164"	"6127"	"1474"	"19"	"14"	"5"	"0"
"安道尔"	"欧洲"	"12.21"	"False"	"17"	"0"	"7577"	"0"	"81"	"6997"	"499"	"17"	"-18"	"34"	"1"
"斯威士兰"	"非洲"	"12.21"	"False"	"122"	"0"	"7427"	"0"	"140"	"6696"	"591"	"122"	"85"	"34"	"3"
"卢旺达"	"非洲"	"12.21"	"False"	"61"	"0"	"7293"	"0"	"63"	"6091"	"1139"	"61"	"55"	"2"	"4"
"特立尼达和多巴哥"	""	"12.21"	"False"	"26"	"0"	"7000"	"0"	"123"	"6457"	"420"	"26"	"-5"	"31"	"0"
"刚果（布）"	"非洲"	"12.21"	"False"	"0"	"0"	"6200"	"0"	"100"	"4988"	"1112"	"0"	"0"	"0"	"0"
"马里"	"非洲"	"12.21"	"False"	"27"	"0"	"6191"	"0"	"222"	"3839"	"2130"	"27"	"-16"	"41"	"2"
"马拉维"	"非洲"	"12.21"	"False"	"8"	"0"	"6161"	"0"	"187"	"5663"	"311"	"8"	"7"	"1"	"0"
"圭亚那"	"南美洲"	"12.21"	"False"	"20"	"0"	"6125"	"0"	"159"	"5319"	"647"	"20"	"6"	"14"	"0"
"尼加拉瓜"	"北美洲"	"12.21"	"False"	"0"	"0"	"5938"	"0"	"163"	"4225"	"1550"	"0"	"0"	"0"	"0"
"吉布提"	"非洲"	"12.21"	"False"	"0"	"0"	"5781"	"0"	"61"	"5659"	"61"	"0"	"-10"	"10"	"0"
"冰岛"	"欧洲"	"12.21"	"False"	"14"	"0"	"5656"	"0"	"28"	"5487"	"141"	"14"	"5"	"9"	"0"
"苏里南"	"南美洲"	"12.21"	"False"	"41"	"0"	"5552"	"0"	"118"	"5291"	"143"	"41"	"13"	"28"	"0"
"泰国"	"亚洲"	"12.21"	"False"	"382"	"0"	"5289"	"0"	"60"	"4053"	"1176"	"382"	"370"	"12"	"0"
"赤道几内亚"	"非洲"	"12.21"	"False"	"0"	"0"	"5214"	"0"	"85"	"5064"	"65"	"0"	"0"	"0"	"0"
"布基纳法索"	"非洲"	"12.21"	"False"	"206"	"0"	"5160"	"0"	"76"	"3659"	"1425"	"206"	"49"	"155"	"2"
"中非共和国"	"非洲"	"12.21"	"False"	"0"	"0"	"4936"	"0"	"63"	"1924"	"2949"	"0"	"0"	"0"	"0"
"索马里"	"非洲"	"12.21"	"False"	"0"	"0"	"4662"	"0"	"124"	"3566"	"972"	"0"	"0"	"0"	"0"
"冈比亚"	"非洲"	"12.21"	"False"	"0"	"0"	"3786"	"0"	"123"	"3656"	"7"	"0"	"0"	"0"	"0"
"多哥"	"非洲"	"12.21"	"False"	"20"	"0"	"3416"	"0"	"66"	"3017"	"333"	"20"	"-23"	"43"	"0"
"贝宁"	"非洲"	"12.21"	"False"	"15"	"0"	"3167"	"0"	"44"	"3061"	"62"	"15"	"-74"	"89"	"0"
"尼日尔"	"非洲"	"12.21"	"False"	"47"	"0"	"2659"	"0"	"87"	"1418"	"1154"	"47"	"34"	"12"	"1"
"莱索托"	"非洲"	"12.21"	"False"	"0"	"0"	"2546"	"0"	"48"	"1445"	"1053"	"0"	"0"	"0"	"0"
"塞拉利昂"	"非洲"	"12.21"	"False"	"12"	"0"	"2509"	"0"	"75"	"1856"	"578"	"12"	"10"	"2"	"0"
"几内亚比绍"	"非洲"	"12.21"	"False"	"0"	"0"	"2447"	"0"	"44"	"2378"	"25"	"0"	"0"	"0"	"0"
"新西兰"	"大洋洲"	"12.21"	"False"	"5"	"0"	"2121"	"0"	"25"	"2037"	"59"	"5"	"4"	"1"	"0"
"圣马力诺"	"欧洲"	"12.21"	"False"	"0"	"0"	"2107"	"0"	"55"	"1736"	"316"	"0"	"0"	"0"	"0"
"也门"	"亚洲"	"12.21"	"False"	"0"	"0"	"2087"	"0"	"606"	"1384"	"97"	"0"	"0"	"0"	"0"
"乍得"	"非洲"	"12.21"	"False"	"23"	"0"	"1890"	"0"	"102"	"1632"	"156"	"23"	"23"	"0"	"0"
"列支敦士登公国"	"欧洲"	"12.21"	"False"	"26"	"0"	"1784"	"0"	"27"	"1507"	"250"	"26"	"-59"	"83"	"2"
"利比里亚"	"非洲"	"12.21"	"False"	"0"	"0"	"1779"	"0"	"83"	"1406"	"290"	"0"	"0"	"0"	"0"
"越南"	"亚洲"	"12.21"	"False"	"1"	"0"	"1414"	"0"	"35"	"1269"	"110"	"1"	"1"	"0"	"0"
"蒙古"	"亚洲"	"12.21"	"False"	"32"	"0"	"993"	"0"	"0"	"509"	"484"	"32"	"32"	"0"	"0"
"巴布亚新几内亚"	"大洋洲"	"12.21"	"False"	"1"	"0"	"761"	"0"	"9"	"601"	"151"	"1"	"0"	"0"	"1"
"布隆迪"	"非洲"	"12.21"	"False"	"0"	"0"	"761"	"0"	"2"	"687"	"72"	"0"	"0"	"0"	"0"
"厄立特里亚"	"非洲"	"12.21"	"False"	"0"	"0"	"754"	"0"	"0"	"580"	"174"	"0"	"0"	"0"	"0"
"摩纳哥"	"欧洲"	"12.21"	"False"	"5"	"0"	"728"	"0"	"3"	"621"	"104"	"5"	"0"	"5"	"0"
"钻石号邮轮"	"其他"	"12.21"	"False"	"0"	"0"	"712"	"0"	"13"	"699"	"0"	"0"	"0"	"0"	"0"
"科摩罗"	"非洲"	"12.21"	"False"	"23"	"0"	"666"	"0"	"7"	"611"	"48"	"23"	"22"	"1"	"0"
"毛里求斯"	"非洲"	"12.21"	"False"	"0"	"0"	"524"	"0"	"10"	"489"	"25"	"0"	"0"	"0"	"0"
"坦桑尼亚"	"非洲"	"12.21"	"False"	"0"	"0"	"509"	"0"	"21"	"183"	"305"	"0"	"0"	"0"	"0"
"不丹"	"亚洲"	"12.21"	"False"	"21"	"0"	"467"	"0"	"0"	"429"	"38"	"21"	"15"	"6"	"0"
"柬埔寨"	"亚洲"	"12.21"	"False"	"1"	"0"	"363"	"0"	"0"	"345"	"18"	"1"	"1"	"0"	"0"
"巴巴多斯"	"北美洲"	"12.21"	"False"	"0"	"0"	"307"	"0"	"7"	"280"	"20"	"0"	"0"	"0"	"0"
"圣卢西亚"	"北美洲"	"12.21"	"False"	"5"	"0"	"287"	"0"	"5"	"258"	"24"	"5"	"0"	"5"	"0"
"塞舌尔"	"非洲"	"12.21"	"False"	"0"	"0"	"202"	"0"	"0"	"184"	"18"	"0"	"0"	"0"	"0"
"安提瓜和巴布达"	"北美洲"	"12.21"	"False"	"1"	"0"	"153"	"0"	"5"	"143"	"5"	"1"	"-1"	"2"	"0"
"文莱"	"亚洲"	"12.21"	"False"	"0"	"0"	"152"	"0"	"3"	"149"	"0"	"0"	"0"	"0"	"0"
"圣文森特和格林纳丁斯"	"北美洲"	"12.21"	"False"	"4"	"0"	"104"	"0"	"0"	"85"	"19"	"4"	"1"	"3"	"0"
"格林纳达"	"北美洲"	"12.21"	"False"	"9"	"0"	"103"	"0"	"0"	"49"	"54"	"9"	"1"	"8"	"0"
"多米尼克"	"北美洲"	"12.21"	"False"	"0"	"0"	"88"	"0"	"0"	"83"	"5"	"0"	"0"	"0"	"0"
"斐济"	"大洋洲"	"12.21"	"False"	"0"	"0"	"46"	"0"	"2"	"42"	"2"	"0"	"0"	"0"	"0"
"老挝"	"亚洲"	"12.21"	"False"	"0"	"0"	"41"	"0"	"0"	"37"	"4"	"0"	"-1"	"1"	"0"
"马提尼克岛"	"北美洲"	"03.23"	"False"	"0"	"0"	"37"	"0"	"1"	"0"	"36"	"0"	"0"	"0"	"0"
"东帝汶"	"亚洲"	"12.21"	"False"	"0"	"0"	"31"	"0"	"0"	"31"	"0"	"0"	"4"	"0"	"0"
"圣基茨和尼维斯"	"北美洲"	"12.21"	"False"	"0"	"0"	"30"	"0"	"0"	"24"	"6"	"0"	"0"	"0"	"0"
"梵蒂冈"	"欧洲"	"12.21"	"False"	"0"	"0"	"27"	"0"	"0"	"15"	"12"	"0"	"0"	"0"	"0"
"所罗门群岛"	"大洋洲"	"12.21"	"False"	"0"	"0"	"17"	"0"	"0"	"5"	"12"	"0"	"0"	"0"	"0"
"马绍尔群岛"	"大洋洲"	"12.21"	"False"	"0"	"0"	"4"	"0"	"0"	"4"	"0"	"0"	"0"	"0"	"0"
"瓦努阿图"	"大洋洲"	"12.21"	"False"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"
"美国"	"北美洲"	"12.22"	"True"	"200109"	"0"	"18473716"	"0"	"326772"	"10802496"	"7344448"	"206137"	"23820"	"180414"	"1903"
"印度"	"亚洲"	"12.22"	"False"	"0"	"0"	"10055560"	"0"	"145810"	"9606111"	"303639"	"0"	"0"	"0"	"0"
"巴西"	"南美洲"	"12.22"	"False"	"25019"	"0"	"7263619"	"0"	"187291"	"6469310"	"607018"	"25019"	"-34832"	"59324"	"527"
"俄罗斯"	"欧洲"	"12.22"	"False"	"0"	"0"	"2850042"	"0"	"50723"	"2273510"	"525809"	"0"	"0"	"0"	"0"
"法国"	"欧洲"	"12.22"	"False"	"5960"	"0"	"2535716"	"0"	"61019"	"190296"	"2284401"	"5960"	"4948"	"658"	"354"
"英国"	"欧洲"	"12.22"	"False"	"33479"	"0"	"2079678"	"0"	"67718"	"4386"	"2007574"	"33479"	"33257"	"7"	"215"
"土耳其"	"亚洲"	"12.22"	"False"	"19103"	"0"	"2043704"	"0"	"18351"	"1834705"	"190648"	"19103"	"-15570"	"34419"	"254"
"意大利"	"欧洲"	"12.22"	"False"	"10869"	"0"	"1964054"	"0"	"69214"	"1281258"	"613582"	"10869"	"-9178"	"19632"	"415"
"西班牙"	"欧洲"	"12.22"	"True"	"7503"	"0"	"1830110"	"0"	"49260"	"196958"	"1583892"	"12662"	"12328"	"0"	"334"
"阿根廷"	"南美洲"	"12.22"	"False"	"5853"	"0"	"1547138"	"0"	"41997"	"1374401"	"130740"	"5853"	"-386"	"6055"	"184"
"德国"	"欧洲"	"12.22"	"False"	"7078"	"0"	"1534116"	"0"	"26656"	"1129504"	"377956"	"7078"	"1420"	"5476"	"182"
"哥伦比亚"	"南美洲"	"12.22"	"False"	"10845"	"0"	"1518067"	"0"	"40680"	"1382340"	"95047"	"10845"	"1632"	"9008"	"205"
"墨西哥"	"北美洲"	"12.22"	"False"	"0"	"0"	"1320545"	"0"	"118202"	"978002"	"224341"	"0"	"0"	"0"	"0"
"波兰"	"欧洲"	"12.22"	"False"	"0"	"0"	"1207333"	"0"	"25474"	"946017"	"235842"	"0"	"0"	"0"	"0"
"伊朗"	"亚洲"	"12.22"	"False"	"0"	"0"	"1164535"	"0"	"53816"	"894366"	"216353"	"0"	"0"	"0"	"0"
"乌克兰"	"欧洲"	"12.22"	"False"	"0"	"0"	"998678"	"0"	"17293"	"608120"	"373265"	"0"	"0"	"0"	"0"
"秘鲁"	"南美洲"	"12.22"	"False"	"0"	"0"	"997517"	"0"	"37103"	"932295"	"28119"	"0"	"0"	"0"	"0"
"南非"	"非洲"	"12.22"	"False"	"8789"	"0"	"930711"	"0"	"24907"	"796346"	"109458"	"8789"	"6141"	"2432"	"216"
"荷兰"	"欧洲"	"12.22"	"False"	"50"	"0"	"711540"	"0"	"10606"	"8627"	"692307"	"50"	"12"	"38"	"0"
"印度尼西亚"	"亚洲"	"12.22"	"False"	"0"	"0"	"671778"	"0"	"20085"	"546884"	"104809"	"0"	"0"	"0"	"0"
"捷克"	"欧洲"	"12.22"	"False"	"0"	"0"	"627523"	"0"	"10411"	"534686"	"82426"	"0"	"0"	"0"	"0"
"比利时"	"欧洲"	"12.22"	"False"	"0"	"0"	"625930"	"0"	"18626"	"33687"	"573617"	"0"	"0"	"0"	"0"
"罗马尼亚"	"欧洲"	"12.22"	"False"	"0"	"0"	"593783"	"0"	"14481"	"501896"	"77406"	"0"	"0"	"0"	"0"
"智利"	"南美洲"	"12.22"	"False"	"2447"	"0"	"587993"	"0"	"16197"	"557913"	"13883"	"2447"	"447"	"1957"	"43"
"伊拉克"	"亚洲"	"12.22"	"False"	"0"	"0"	"585345"	"0"	"12710"	"522637"	"49998"	"0"	"0"	"0"	"0"
"加拿大"	"北美洲"	"12.22"	"False"	"7450"	"0"	"519325"	"0"	"14346"	"429372"	"75607"	"7450"	"591"	"6762"	"97"
"孟加拉"	"亚洲"	"12.22"	"False"	"0"	"0"	"502183"	"0"	"7312"	"439694"	"55177"	"0"	"0"	"0"	"0"
"菲律宾"	"亚洲"	"12.22"	"False"	"0"	"0"	"461505"	"0"	"8957"	"429207"	"23341"	"0"	"0"	"0"	"0"
"巴基斯坦"	"亚洲"	"12.22"	"False"	"0"	"0"	"458968"	"0"	"9392"	"409085"	"40491"	"0"	"0"	"0"	"0"
"摩洛哥"	"非洲"	"12.22"	"False"	"877"	"0"	"418002"	"0"	"7000"	"380134"	"30868"	"877"	"-1146"	"1980"	"43"
"瑞士"	"欧洲"	"12.22"	"False"	"0"	"0"	"413991"	"0"	"6781"	"311500"	"95710"	"0"	"-59"	"0"	"59"
"以色列"	"亚洲"	"12.22"	"False"	"1402"	"0"	"378259"	"0"	"3111"	"348874"	"26274"	"1402"	"1116"	"284"	"2"
"葡萄牙"	"欧洲"	"12.22"	"False"	"2099"	"0"	"376220"	"0"	"6191"	"299603"	"70426"	"2099"	"-328"	"2370"	"57"
"瑞典"	"欧洲"	"12.22"	"False"	"0"	"0"	"367120"	"0"	"7993"	"4917"	"354210"	"0"	"0"	"0"	"0"
"沙特阿拉伯"	"亚洲"	"12.22"	"False"	"0"	"0"	"361178"	"0"	"6131"	"352089"	"2958"	"0"	"0"	"0"	"0"
"奥地利"	"欧洲"	"12.22"	"False"	"0"	"0"	"340373"	"0"	"5435"	"305658"	"29280"	"0"	"0"	"0"	"0"
